group,label,entry,script_target,command_index,command_addr,opcode,relation,symbol,bit_or_value,extra
$08,EventScriptGroup_08,2,$B3E232,30,$B3E2B7,$15,read_condition,$80091E,eq_$06,
$08,EventScriptGroup_08,2,$B3E232,31,$B3E2BE,$16,read_condition,$80091E,between_$01_$07,
$08,EventScriptGroup_08,2,$B3E232,32,$B3E2C6,$16,read_condition,$80091E,between_$10_$17,
$08,EventScriptGroup_08,2,$B3E232,33,$B3E2CE,$15,read_condition,$80091E,eq_$19,
$08,EventScriptGroup_08,2,$B3E232,34,$B3E2D5,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,2,$B3E232,35,$B3E2DD,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,37,$B3E2E4,$1C,dialog_text_id,Text_$03B2,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,40,$B3E2F1,$1C,dialog_text_id,Text_$0212,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,43,$B3E2FE,$1C,dialog_text_id,Text_$03B1,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,46,$B3E30B,$1C,dialog_text_id,Text_$03BA,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,49,$B3E318,$1C,dialog_text_id,Text_$0163,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,5,$B3E32D,$14,read_condition,$7F1F66,bit_$01,
$08,EventScriptGroup_08,3,$B3E31F,11,$B3E34B,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,3,$B3E31F,12,$B3E353,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,14,$B3E35A,$1C,dialog_text_id,Text_$0049,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,16,$B3E361,$1C,dialog_text_id,Text_$016F,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,24,$B3E385,$45,read_condition,$7F1F25,word_$0000,
$08,EventScriptGroup_08,3,$B3E31F,25,$B3E38F,$1C,dialog_text_id,Text_$043E,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,27,$B3E396,$1C,dialog_text_id,Text_$0176,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,29,$B3E39D,$15,read_condition,$80091E,eq_$02,
$08,EventScriptGroup_08,3,$B3E31F,30,$B3E3A4,$16,read_condition,$80091E,between_$01_$07,
$08,EventScriptGroup_08,3,$B3E31F,31,$B3E3AC,$16,read_condition,$80091E,between_$10_$17,
$08,EventScriptGroup_08,3,$B3E31F,32,$B3E3B4,$15,read_condition,$80091E,eq_$06,
$08,EventScriptGroup_08,3,$B3E31F,33,$B3E3BB,$15,read_condition,$80091E,eq_$19,
$08,EventScriptGroup_08,3,$B3E31F,34,$B3E3C2,$15,read_condition,$80091E,eq_$49,
$08,EventScriptGroup_08,3,$B3E31F,35,$B3E3C9,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,3,$B3E31F,36,$B3E3D1,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,38,$B3E3D8,$1C,dialog_text_id,Text_$03B4,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,41,$B3E3E5,$1C,dialog_text_id,Text_$03B2,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,44,$B3E3F2,$1C,dialog_text_id,Text_$0212,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,47,$B3E3FF,$1C,dialog_text_id,Text_$03B4,mode_$00,
$08,EventScriptGroup_08,3,$B3E31F,50,$B3E40C,$1C,dialog_text_id,Text_$0169,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,3,$B3E41C,$14,read_condition,$7F1F6C,bit_$02,
$08,EventScriptGroup_08,4,$B3E413,4,$B3E423,$14,read_condition,$7F1F6C,bit_$03,
$08,EventScriptGroup_08,4,$B3E413,9,$B3E437,$14,read_condition,$7F1F66,bit_$03,
$08,EventScriptGroup_08,4,$B3E413,19,$B3E466,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,4,$B3E413,20,$B3E46E,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,22,$B3E475,$1C,dialog_text_id,Text_$03BB,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,24,$B3E47C,$1C,dialog_text_id,Text_$0402,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,29,$B3E493,$1C,dialog_text_id,Text_$03BC,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,31,$B3E49A,$1C,dialog_text_id,Text_$03C9,mode_$02,
$08,EventScriptGroup_08,4,$B3E413,32,$B3E49E,$1C,dialog_text_id,Text_$0412,mode_$01,
$08,EventScriptGroup_08,4,$B3E413,38,$B3E4B8,$45,read_condition,$7F1F25,word_$0000,
$08,EventScriptGroup_08,4,$B3E413,39,$B3E4C2,$1C,dialog_text_id,Text_$0440,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,41,$B3E4C9,$1C,dialog_text_id,Text_$017A,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,43,$B3E4D0,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,4,$B3E413,44,$B3E4D8,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,46,$B3E4DF,$1C,dialog_text_id,Text_$03B0,mode_$00,
$08,EventScriptGroup_08,4,$B3E413,48,$B3E4E6,$1C,dialog_text_id,Text_$0165,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,9,$B3E50E,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,5,$B3E4ED,10,$B3E516,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,12,$B3E51D,$1C,dialog_text_id,Text_$03BB,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,14,$B3E524,$1C,dialog_text_id,Text_$0168,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,16,$B3E52B,$14,read_condition,$7F1F6A,bit_$0A,
$08,EventScriptGroup_08,5,$B3E4ED,20,$B3E542,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,5,$B3E4ED,21,$B3E54A,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,23,$B3E551,$1C,dialog_text_id,Text_$03BA,mode_$00,
$08,EventScriptGroup_08,5,$B3E4ED,25,$B3E558,$1C,dialog_text_id,Text_$0413,mode_$00,
$08,EventScriptGroup_08,6,$B3E560,8,$B3E57D,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,6,$B3E560,9,$B3E585,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,6,$B3E560,11,$B3E58C,$1C,dialog_text_id,Text_$03BB,mode_$00,
$08,EventScriptGroup_08,6,$B3E560,13,$B3E593,$1C,dialog_text_id,Text_$016C,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,8,$B3E5B9,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,7,$B3E59A,9,$B3E5C1,$1C,dialog_text_id,Text_$03BC,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,11,$B3E5C8,$1C,dialog_text_id,Text_$03BB,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,13,$B3E5CF,$1C,dialog_text_id,Text_$0414,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,18,$B3E5E6,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,7,$B3E59A,19,$B3E5EE,$1C,dialog_text_id,Text_$03BC,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,21,$B3E5F5,$1C,dialog_text_id,Text_$03BB,mode_$00,
$08,EventScriptGroup_08,7,$B3E59A,23,$B3E5FC,$1C,dialog_text_id,Text_$0415,mode_$00,
$08,EventScriptGroup_08,8,$B3E603,0,$B3E603,$23,write_value_or_flag,$E83BE6,bit_$3B,outside_expected_ram_window
$0B,EventScriptGroup_0B,8,$B3EE1A,11,$B3EE39,$16,read_condition,$7F1F1C,between_$11_$12,
$0B,EventScriptGroup_0B,10,$B3EEEA,8,$B3EF03,$1C,dialog_text_id,Text_$012A,mode_$00,
$14,EventScriptGroup_14,5,$B48C25,0,$B48C25,$45,read_condition,$8D388C,word_$8D38,outside_expected_ram_window
$28,EventScriptGroup_28,4,$B4C427,0,$B4C427,$47,write_value_or_flag,$C4B8C4,set_$B8,outside_expected_ram_window
$2A,EventScriptGroup_2A,1,$B4C504,1,$B4C506,$48,write_value_or_flag,$C548C5,set_$48C548,outside_expected_ram_window
$2D,EventScriptGroup_2D,1,$B4C5F4,0,$B4C5F4,$14,read_condition,$C6F1C6,bit_$F1,outside_expected_ram_window
$34,EventScriptGroup_34,0,$B4CEEA,0,$B4CEEA,$47,write_value_or_flag,$800921,set_$10,
$34,EventScriptGroup_34,0,$B4CEEA,1,$B4CEEF,$47,write_value_or_flag,$800926,set_$05,
$35,EventScriptGroup_35,0,$B4D031,0,$B4D031,$47,write_value_or_flag,$800921,set_$15,
$37,EventScriptGroup_37,0,$B4D2EC,0,$B4D2EC,$47,write_value_or_flag,$800921,set_$10,
$37,EventScriptGroup_37,0,$B4D2EC,1,$B4D2F1,$47,write_value_or_flag,$800926,set_$05,
$3F,EventScriptGroup_3F,1,$B4E5F4,0,$B4E5F4,$14,read_condition,$E7AFE6,bit_$AF,outside_expected_ram_window
$41,EventScriptGroup_41,0,$B4E7CF,0,$B4E7CF,$47,write_value_or_flag,$800921,set_$02,
$43,EventScriptGroup_43,0,$B58020,0,$B58020,$14,read_condition,$800196,bit_$01,
$43,EventScriptGroup_43,0,$B58020,1,$B58027,$15,read_condition,$7F1F19,eq_$03,
$43,EventScriptGroup_43,0,$B58020,2,$B5802E,$16,read_condition,$7F1F1C,between_$0B_$0E,
$43,EventScriptGroup_43,0,$B58020,3,$B58036,$15,read_condition,$7F1F1C,eq_$12,
$43,EventScriptGroup_43,0,$B58020,4,$B5803D,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,0,$B58020,10,$B58060,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,0,$B58020,12,$B5806F,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,0,$B58020,15,$B5807F,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,0,$B58020,17,$B58087,$14,read_condition,$7F1F5E,bit_$0B,
$43,EventScriptGroup_43,1,$B584DA,0,$B584DA,$14,read_condition,$800196,bit_$01,
$43,EventScriptGroup_43,1,$B584DA,1,$B584E1,$15,read_condition,$7F1F19,eq_$03,
$43,EventScriptGroup_43,1,$B584DA,2,$B584E8,$16,read_condition,$7F1F1C,between_$0B_$0E,
$43,EventScriptGroup_43,1,$B584DA,3,$B584F0,$15,read_condition,$7F1F1C,eq_$12,
$43,EventScriptGroup_43,1,$B584DA,4,$B584F7,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,1,$B584DA,10,$B5851A,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,1,$B584DA,12,$B58529,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,1,$B584DA,15,$B58539,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,1,$B584DA,17,$B58541,$14,read_condition,$7F1F5E,bit_$0B,
$43,EventScriptGroup_43,2,$B58990,0,$B58990,$14,read_condition,$800196,bit_$01,
$43,EventScriptGroup_43,2,$B58990,1,$B58997,$15,read_condition,$7F1F19,eq_$03,
$43,EventScriptGroup_43,2,$B58990,2,$B5899E,$16,read_condition,$7F1F1C,between_$0B_$0E,
$43,EventScriptGroup_43,2,$B58990,3,$B589A6,$15,read_condition,$7F1F1C,eq_$12,
$43,EventScriptGroup_43,2,$B58990,4,$B589AD,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,2,$B58990,10,$B589D0,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,2,$B58990,12,$B589DF,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,2,$B58990,15,$B589EF,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,2,$B58990,17,$B589F7,$14,read_condition,$7F1F5E,bit_$0B,
$43,EventScriptGroup_43,3,$B58E4E,0,$B58E4E,$14,read_condition,$800196,bit_$01,
$43,EventScriptGroup_43,3,$B58E4E,1,$B58E55,$15,read_condition,$7F1F19,eq_$03,
$43,EventScriptGroup_43,3,$B58E4E,2,$B58E5C,$16,read_condition,$7F1F1C,between_$0B_$0E,
$43,EventScriptGroup_43,3,$B58E4E,3,$B58E64,$15,read_condition,$7F1F1C,eq_$12,
$43,EventScriptGroup_43,3,$B58E4E,4,$B58E6B,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,3,$B58E4E,10,$B58E8E,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,3,$B58E4E,12,$B58E9D,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,3,$B58E4E,15,$B58EAD,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,3,$B58E4E,17,$B58EB5,$14,read_condition,$7F1F5E,bit_$0B,
$43,EventScriptGroup_43,3,$B58E4E,23,$B58ECA,$15,read_condition,$80091E,eq_$02,
$43,EventScriptGroup_43,3,$B58E4E,24,$B58ED1,$16,read_condition,$80091E,between_$01_$07,
$43,EventScriptGroup_43,3,$B58E4E,25,$B58ED9,$15,read_condition,$80091E,eq_$19,
$43,EventScriptGroup_43,3,$B58E4E,26,$B58EE0,$15,read_condition,$80091E,eq_$49,
$43,EventScriptGroup_43,3,$B58E4E,27,$B58EE7,$15,read_condition,$80091E,eq_$06,
$43,EventScriptGroup_43,3,$B58E4E,28,$B58EEE,$16,read_condition,$80091E,between_$10_$13,
$43,EventScriptGroup_43,3,$B58E4E,29,$B58EF6,$16,read_condition,$80091E,between_$14_$17,
$43,EventScriptGroup_43,3,$B58E4E,30,$B58EFE,$16,read_condition,$80091E,between_$09_$0C,
$43,EventScriptGroup_43,3,$B58E4E,31,$B58F06,$1C,dialog_text_id,Text_$0200,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,33,$B58F0D,$1C,dialog_text_id,Text_$01D9,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,36,$B58F1A,$14,read_condition,$7F1F6C,bit_$07,
$43,EventScriptGroup_43,3,$B58E4E,37,$B58F21,$1C,dialog_text_id,Text_$03B2,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,40,$B58F2E,$14,read_condition,$7F1F6C,bit_$07,
$43,EventScriptGroup_43,3,$B58E4E,41,$B58F35,$1C,dialog_text_id,Text_$0212,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,44,$B58F42,$1C,dialog_text_id,Text_$03B3,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,47,$B58F4F,$1C,dialog_text_id,Text_$03BA,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,50,$B58F5C,$14,read_condition,$7F1F6C,bit_$07,
$43,EventScriptGroup_43,3,$B58E4E,51,$B58F63,$14,read_condition,$7F1F6C,bit_$08,
$43,EventScriptGroup_43,3,$B58E4E,52,$B58F6A,$14,read_condition,$7F1F6C,bit_$09,
$43,EventScriptGroup_43,3,$B58E4E,53,$B58F71,$1C,dialog_text_id,Text_$0212,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,55,$B58F78,$1C,dialog_text_id,Text_$01BD,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,58,$B58F85,$1C,dialog_text_id,Text_$041D,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,61,$B58F92,$1C,dialog_text_id,Text_$041E,mode_$00,
$43,EventScriptGroup_43,3,$B58E4E,64,$B58F9F,$16,read_condition,$7F1F1C,between_$0F_$12,
$43,EventScriptGroup_43,3,$B58E4E,65,$B58FA7,$43,read_condition,$7F1F3B,word_$0001,
$43,EventScriptGroup_43,3,$B58E4E,66,$B58FAF,$14,read_condition,$7F1F64,bit_$04,
$43,EventScriptGroup_43,3,$B58E4E,67,$B58FB6,$15,read_condition,$80098C,eq_$03,
$43,EventScriptGroup_43,3,$B58E4E,68,$B58FBD,$14,read_condition,$800196,bit_$04,
$43,EventScriptGroup_43,3,$B58E4E,69,$B58FC4,$14,read_condition,$7F1F64,bit_$05,
$43,EventScriptGroup_43,3,$B58E4E,70,$B58FCB,$43,read_condition,$7F1F37,word_$0001,
$43,EventScriptGroup_43,3,$B58E4E,71,$B58FD3,$43,read_condition,$7F1F39,word_$0001,
$43,EventScriptGroup_43,3,$B58E4E,72,$B58FDB,$45,read_condition,$7F1F37,word_$0002,
$43,EventScriptGroup_43,3,$B58E4E,73,$B58FE5,$45,read_condition,$7F1F39,word_$0002,
$43,EventScriptGroup_43,3,$B58E4E,74,$B58FEF,$45,read_condition,$7F1F37,word_$0014,
$43,EventScriptGroup_43,3,$B58E4E,75,$B58FF9,$45,read_condition,$7F1F39,word_$0014,
$43,EventScriptGroup_43,3,$B58E4E,76,$B59003,$45,read_condition,$7F1F37,word_$0028,
$43,EventScriptGroup_43,3,$B58E4E,77,$B5900D,$45,read_condition,$7F1F39,word_$0028,
$43,EventScriptGroup_43,3,$B58E4E,78,$B59017,$43,read_condition,$7F1F37,word_$005A,
$43,EventScriptGroup_43,3,$B58E4E,79,$B5901F,$43,read_condition,$7F1F39,word_$005A,
$43,EventScriptGroup_43,4,$B59313,0,$B59313,$14,read_condition,$800196,bit_$01,
$43,EventScriptGroup_43,4,$B59313,1,$B5931A,$15,read_condition,$7F1F19,eq_$03,
$43,EventScriptGroup_43,4,$B59313,2,$B59321,$16,read_condition,$7F1F1C,between_$0B_$0E,
$43,EventScriptGroup_43,4,$B59313,3,$B59329,$15,read_condition,$7F1F1C,eq_$12,
$43,EventScriptGroup_43,4,$B59313,4,$B59330,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,4,$B59313,10,$B59353,$14,read_condition,$7F1F64,bit_$07,
$43,EventScriptGroup_43,4,$B59313,12,$B59362,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,4,$B59313,15,$B59372,$23,write_value_or_flag,$7F1F5E,bit_$0C,
$43,EventScriptGroup_43,4,$B59313,17,$B5937A,$14,read_condition,$7F1F5E,bit_$0B,
$44,EventScriptGroup_44,0,$B597F1,0,$B597F1,$14,read_condition,$800196,bit_$01,
$44,EventScriptGroup_44,0,$B597F1,1,$B597F8,$16,read_condition,$7F1F1C,between_$06_$0A,
$44,EventScriptGroup_44,0,$B597F1,2,$B59800,$16,read_condition,$7F1F1C,between_$0F_$12,
$44,EventScriptGroup_44,0,$B597F1,3,$B59808,$15,read_condition,$7F1F19,eq_$03,
$44,EventScriptGroup_44,0,$B597F1,4,$B5980F,$45,read_condition,$7F1F37,word_$003C,
$44,EventScriptGroup_44,0,$B597F1,5,$B59819,$45,read_condition,$7F1F39,word_$003C,
$44,EventScriptGroup_44,0,$B597F1,11,$B5983E,$15,read_condition,$80091E,eq_$02,
$44,EventScriptGroup_44,0,$B597F1,12,$B59845,$16,read_condition,$80091E,between_$01_$05,
$44,EventScriptGroup_44,0,$B597F1,13,$B5984D,$15,read_condition,$80091E,eq_$07,
$44,EventScriptGroup_44,0,$B597F1,14,$B59854,$16,read_condition,$80091E,between_$10_$17,
$44,EventScriptGroup_44,0,$B597F1,15,$B5985C,$15,read_condition,$80091E,eq_$19,
$44,EventScriptGroup_44,0,$B597F1,16,$B59863,$15,read_condition,$80091E,eq_$49,
$44,EventScriptGroup_44,0,$B597F1,17,$B5986A,$15,read_condition,$80091E,eq_$06,
$44,EventScriptGroup_44,0,$B597F1,18,$B59871,$16,read_condition,$80091E,between_$09_$0C,
$44,EventScriptGroup_44,0,$B597F1,19,$B59879,$1C,dialog_text_id,Text_$0200,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,21,$B59880,$1C,dialog_text_id,Text_$03B0,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,24,$B5988D,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,0,$B597F1,26,$B5989A,$1C,dialog_text_id,Text_$03B2,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,28,$B598A1,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,0,$B597F1,29,$B598A8,$1C,dialog_text_id,Text_$03B5,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,32,$B598B5,$1C,dialog_text_id,Text_$01D9,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,35,$B598C2,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,0,$B597F1,36,$B598C9,$14,read_condition,$7F1F6C,bit_$08,
$44,EventScriptGroup_44,0,$B597F1,37,$B598D0,$14,read_condition,$7F1F6C,bit_$09,
$44,EventScriptGroup_44,0,$B597F1,39,$B598DD,$1C,dialog_text_id,Text_$0212,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,41,$B598E4,$1C,dialog_text_id,Text_$01BD,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,44,$B598F1,$1C,dialog_text_id,Text_$041D,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,47,$B598FE,$1C,dialog_text_id,Text_$041E,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,50,$B5990B,$14,read_condition,$7F1F64,bit_$04,
$44,EventScriptGroup_44,0,$B597F1,51,$B59912,$15,read_condition,$80098C,eq_$03,
$44,EventScriptGroup_44,0,$B597F1,52,$B59919,$14,read_condition,$800196,bit_$04,
$44,EventScriptGroup_44,0,$B597F1,53,$B59920,$14,read_condition,$7F1F64,bit_$05,
$44,EventScriptGroup_44,0,$B597F1,54,$B59927,$45,read_condition,$7F1F1F,word_$00C8,
$44,EventScriptGroup_44,0,$B597F1,55,$B59931,$45,read_condition,$7F1F1F,word_$00DD,
$44,EventScriptGroup_44,0,$B597F1,56,$B5993B,$15,read_condition,$7F1F1A,eq_$00,
$44,EventScriptGroup_44,0,$B597F1,57,$B59942,$15,read_condition,$7F1F1A,eq_$06,
$44,EventScriptGroup_44,0,$B597F1,58,$B59949,$15,read_condition,$7F1F19,eq_$00,
$44,EventScriptGroup_44,0,$B597F1,59,$B59950,$15,read_condition,$7F1F19,eq_$01,
$44,EventScriptGroup_44,0,$B597F1,60,$B59957,$15,read_condition,$7F1F19,eq_$02,
$44,EventScriptGroup_44,0,$B597F1,62,$B59961,$1C,dialog_text_id,Text_$0166,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,64,$B59968,$1C,dialog_text_id,Text_$015F,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,66,$B5996F,$1C,dialog_text_id,Text_$0160,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,68,$B59976,$1C,dialog_text_id,Text_$01F3,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,70,$B5997D,$1C,dialog_text_id,Text_$0049,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,72,$B59984,$1C,dialog_text_id,Text_$047D,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,74,$B5998B,$1C,dialog_text_id,Text_$0195,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,76,$B59992,$15,read_condition,$7F1F1B,eq_$16,
$44,EventScriptGroup_44,0,$B597F1,79,$B5999F,$1C,dialog_text_id,Text_$041F,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,81,$B599A6,$1C,dialog_text_id,Text_$0188,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,83,$B599AD,$1C,dialog_text_id,Text_$0206,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,87,$B599BA,$1C,dialog_text_id,Text_$0420,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,89,$B599C1,$1C,dialog_text_id,Text_$0193,mode_$00,
$44,EventScriptGroup_44,0,$B597F1,91,$B599C8,$15,read_condition,$7F1F1B,eq_$0B,
$44,EventScriptGroup_44,0,$B597F1,94,$B599D5,$1C,dialog_text_id,Text_$0421,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,0,$B599EB,$14,read_condition,$800196,bit_$01,
$44,EventScriptGroup_44,1,$B599EB,1,$B599F2,$16,read_condition,$7F1F1C,between_$06_$0A,
$44,EventScriptGroup_44,1,$B599EB,2,$B599FA,$16,read_condition,$7F1F1C,between_$0F_$12,
$44,EventScriptGroup_44,1,$B599EB,3,$B59A02,$15,read_condition,$7F1F19,eq_$03,
$44,EventScriptGroup_44,1,$B599EB,5,$B59A0D,$45,read_condition,$7F1F37,word_$003C,
$44,EventScriptGroup_44,1,$B599EB,6,$B59A17,$45,read_condition,$7F1F39,word_$003C,
$44,EventScriptGroup_44,1,$B599EB,12,$B59A3C,$15,read_condition,$80091E,eq_$02,
$44,EventScriptGroup_44,1,$B599EB,13,$B59A43,$16,read_condition,$80091E,between_$03_$07,
$44,EventScriptGroup_44,1,$B599EB,14,$B59A4B,$16,read_condition,$80091E,between_$10_$17,
$44,EventScriptGroup_44,1,$B599EB,15,$B59A53,$15,read_condition,$80091E,eq_$06,
$44,EventScriptGroup_44,1,$B599EB,16,$B59A5A,$15,read_condition,$80091E,eq_$19,
$44,EventScriptGroup_44,1,$B599EB,17,$B59A61,$15,read_condition,$80091E,eq_$49,
$44,EventScriptGroup_44,1,$B599EB,18,$B59A68,$16,read_condition,$80091E,between_$09_$0C,
$44,EventScriptGroup_44,1,$B599EB,19,$B59A70,$1C,dialog_text_id,Text_$0200,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,21,$B59A77,$1C,dialog_text_id,Text_$03B4,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,24,$B59A84,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,1,$B599EB,26,$B59A91,$1C,dialog_text_id,Text_$0212,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,28,$B59A98,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,1,$B599EB,29,$B59A9F,$1C,dialog_text_id,Text_$03B2,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,32,$B59AAC,$14,read_condition,$7F1F6C,bit_$07,
$44,EventScriptGroup_44,1,$B599EB,33,$B59AB3,$14,read_condition,$7F1F6C,bit_$08,
$44,EventScriptGroup_44,1,$B599EB,34,$B59ABA,$14,read_condition,$7F1F6C,bit_$09,
$44,EventScriptGroup_44,1,$B599EB,36,$B59AC7,$1C,dialog_text_id,Text_$0212,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,38,$B59ACE,$1C,dialog_text_id,Text_$01BD,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,41,$B59ADB,$1C,dialog_text_id,Text_$041D,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,44,$B59AE8,$1C,dialog_text_id,Text_$041E,mode_$00,
$44,EventScriptGroup_44,1,$B599EB,47,$B59AF5,$14,read_condition,$7F1F64,bit_$04,
$44,EventScriptGroup_44,1,$B599EB,48,$B59AFC,$15,read_condition,$80098C,eq_$03,
$44,EventScriptGroup_44,1,$B599EB,49,$B59B03,$14,read_condition,$800196,bit_$04,
$44,EventScriptGroup_44,1,$B599EB,50,$B59B0A,$14,read_condition,$7F1F64,bit_$05,
$44,EventScriptGroup_44,1,$B599EB,51,$B59B11,$45,read_condition,$7F1F21,word_$00C8,
$44,EventScriptGroup_44,1,$B599EB,52,$B59B1B,$45,read_condition,$7F1F21,word_$00DD,
